chr	start	end	markName
AGKD04015731.1	2344	11636	Ref. Intergenic
AGKD04015778.1	2692	7412	Ref. Intergenic
AGKD04015782.1	501	5077	Ref. Intergenic
AGKD04015783.1	502	2227	Ref. Intergenic
AGKD04015808.1	3513	5259	Ref. Intergenic
AGKD04015819.1	4470	10371	Ref. Intergenic
AGKD04015845.1	10996	17060	Ref. Intergenic
AGKD04015845.1	501	2181	Ref. Intergenic
AGKD04015845.1	5470	9890	Ref. Intergenic
AGKD04015878.1	4643	9894	Ref. Intergenic
AGKD04015878.1	502	2523	Ref. Intergenic
AGKD04015913.1	501	4051	Ref. Intergenic
AGKD04015913.1	9966	11987	Ref. Intergenic
AGKD04015976.1	501	4848	Ref. Intergenic
AGKD04015978.1	9740	12811	Ref. Intergenic
AGKD04016155.1	920	2252	Ref. Intergenic
AGKD04016166.1	4674	8975	Ref. Intergenic
AGKD04016225.1	2312	10148	Ref. Intergenic
AGKD04016296.1	501	8968	Ref. Intergenic
AGKD04016296.1	9478	11957	Ref. Intergenic
AGKD04016307.1	501	6300	Ref. Intergenic
AGKD04016307.1	8394	9775	Ref. Intergenic
AGKD04016401.1	2839	5269	Ref. Intergenic
AGKD04016457.1	501	2423	Ref. Intergenic
AGKD04016462.1	3718	15643	Ref. Intergenic
AGKD04016557.1	2785	10149	Ref. Intergenic
AGKD04016738.1	2849	4819	Ref. Intergenic
AGKD04016765.1	5902	8557	Ref. Intergenic
AGKD04016790.1	2164	7793	Ref. Intergenic
AGKD04016911.1	7249	8417	Ref. Intergenic
AGKD04017090.1	3495	4506	Ref. Intergenic
AGKD04017314.1	10876	12398	Ref. Intergenic
AGKD04017314.1	2720	4285	Ref. Intergenic
AGKD04017314.1	501	1555	Ref. Intergenic
AGKD04017314.1	5450	7014	Ref. Intergenic
AGKD04017314.1	8179	9711	Ref. Intergenic
AGKD04017366.1	502	1671	Ref. Intergenic
AGKD04017440.1	5588	12570	Ref. Intergenic
AGKD04017451.1	5320	9586	Ref. Intergenic
AGKD04017536.1	502	3383	Ref. Intergenic
AGKD04017536.1	5508	12190	Ref. Intergenic
AGKD04017831.1	3071	5571	Ref. Intergenic
AGKD04017917.1	8676	11597	Ref. Intergenic
AGKD04017990.1	501	1797	Ref. Intergenic
AGKD04018666.1	501	10401	Ref. Intergenic
AGKD04018759.1	4035	10367	Ref. Intergenic
AGKD04018759.1	501	2569	Ref. Intergenic
AGKD04018797.1	642	2023	Ref. Intergenic
AGKD04018986.1	6451	10490	Ref. Intergenic
AGKD04019125.1	502	1991	Ref. Intergenic
AGKD04019170.1	501	7800	Ref. Intergenic
AGKD04019496.1	501	3164	Ref. Intergenic
AGKD04019496.1	6105	9181	Ref. Intergenic
AGKD04019855.1	501	4721	Ref. Intergenic
AGKD04019855.1	6029	11391	Ref. Intergenic
AGKD04020492.1	6995	9117	Ref. Intergenic
AGKD04020564.1	501	2333	Ref. Intergenic
AGKD04020985.1	501	2076	Ref. Intergenic
AGKD04020985.1	5024	7581	Ref. Intergenic
AGKD04021475.1	501	5673	Ref. Intergenic
AGKD04021507.1	501	2220	Ref. Intergenic
AGKD04021534.1	1839	3630	Ref. Intergenic
AGKD04021534.1	4795	6486	Ref. Intergenic
AGKD04021534.1	7652	9197	Ref. Intergenic
AGKD04021622.1	3625	5128	Ref. Intergenic
AGKD04021622.1	501	1586	Ref. Intergenic
AGKD04022006.1	2478	6898	Ref. Intergenic
AGKD04022220.1	502	1671	Ref. Intergenic
AGKD04022230.1	501	2168	Ref. Intergenic
AGKD04022550.1	3192	4653	Ref. Intergenic
AGKD04022601.1	3847	5094	Ref. Intergenic
AGKD04022601.1	502	2027	Ref. Intergenic
AGKD04022632.1	501	3507	Ref. Intergenic
AGKD04022973.1	1742	3539	Ref. Intergenic
AGKD04022973.1	4703	6603	Ref. Intergenic
AGKD04023159.1	3030	5951	Ref. Intergenic
AGKD04023283.1	501	1836	Ref. Intergenic
AGKD04023367.1	2716	5637	Ref. Intergenic
AGKD04023474.1	3606	6527	Ref. Intergenic
AGKD04023537.1	3606	6527	Ref. Intergenic
AGKD04023586.1	2619	5472	Ref. Intergenic
AGKD04023647.1	3606	6527	Ref. Intergenic
AGKD04024025.1	502	2883	Ref. Intergenic
AGKD04024234.1	501	4517	Ref. Intergenic
AGKD04024234.1	5684	7757	Ref. Intergenic
AGKD04024527.1	501	6489	Ref. Intergenic
AGKD04024637.1	501	2509	Ref. Intergenic
AGKD04025125.1	2082	3980	Ref. Intergenic
AGKD04025125.1	5145	7111	Ref. Intergenic
AGKD04025141.1	1677	3529	Ref. Intergenic
AGKD04025176.1	2629	5212	Ref. Intergenic
AGKD04025195.1	502	2187	Ref. Intergenic
AGKD04025479.1	1642	3310	Ref. Intergenic
AGKD04025479.1	4475	6193	Ref. Intergenic
AGKD04026096.1	2996	4824	Ref. Intergenic
AGKD04026408.1	2016	3433	Ref. Intergenic
AGKD04027404.1	2798	4698	Ref. Intergenic
AGKD04027404.1	501	1633	Ref. Intergenic
AGKD04027524.1	1632	3614	Ref. Intergenic
AGKD04027524.1	4779	6413	Ref. Intergenic
AGKD04027671.1	4412	5750	Ref. Intergenic
AGKD04028174.1	501	1841	Ref. Intergenic
AGKD04028728.1	844	5072	Ref. Intergenic
AGKD04029320.1	1744	3277	Ref. Intergenic
AGKD04029448.1	501	3155	Ref. Intergenic
AGKD04030032.1	502	3571	Ref. Intergenic
AGKD04030033.1	1141	2845	Ref. Intergenic
AGKD04030033.1	4008	5568	Ref. Intergenic
AGKD04030917.1	2985	4887	Ref. Intergenic
AGKD04030917.1	501	1820	Ref. Intergenic
AGKD04030964.1	749	3072	Ref. Intergenic
AGKD04031277.1	501	3195	Ref. Intergenic
AGKD04031633.1	995	2862	Ref. Intergenic
AGKD04032133.1	809	2791	Ref. Intergenic
AGKD04032243.1	2490	4288	Ref. Intergenic
AGKD04032688.1	2651	4514	Ref. Intergenic
AGKD04034722.1	1982	3463	Ref. Intergenic
AGKD04034901.1	2202	4075	Ref. Intergenic
AGKD04036850.1	501	2309	Ref. Intergenic
AGKD04037070.1	502	2711	Ref. Intergenic
AGKD04039426.1	811	2365	Ref. Intergenic
AGKD04043242.1	835	2466	Ref. Intergenic
AGKD04044472.1	1018	2919	Ref. Intergenic
AGKD04044942.1	568	2132	Ref. Intergenic
AGKD04048322.1	851	2414	Ref. Intergenic
AGKD04053781.1	502	1755	Ref. Intergenic
ssa01	10022300	10042299	Ref. Intergenic
ssa01	10061632	10067921	Ref. Intergenic
ssa01	10074788	10083457	Ref. Intergenic
ssa01	101160107	101165129	Ref. Intergenic
ssa01	101247965	101256820	Ref. Intergenic
ssa01	101256921	101258030	Ref. Intergenic
ssa01	101259763	101267964	Ref. Intergenic
ssa01	101337841	101340763	Ref. Intergenic
ssa01	101345376	101346425	Ref. Intergenic
ssa01	101374061	101375886	Ref. Intergenic
ssa01	101376356	101392052	Ref. Intergenic
ssa01	101448827	101458383	Ref. Intergenic
ssa01	101458484	101460772	Ref. Intergenic
ssa01	101461688	101468826	Ref. Intergenic
ssa01	101503076	101511292	Ref. Intergenic
ssa01	101535882	101538259	Ref. Intergenic
ssa01	10162531	10182530	Ref. Intergenic
ssa01	101812755	101813804	Ref. Intergenic
ssa01	102180256	102182209	Ref. Intergenic
ssa01	102182849	102195883	Ref. Intergenic
ssa01	102383613	102395185	Ref. Intergenic
ssa01	102395286	102397325	Ref. Intergenic
ssa01	102397912	102403612	Ref. Intergenic
ssa01	102572110	102573489	Ref. Intergenic
ssa01	102851758	102853562	Ref. Intergenic
ssa01	102930972	102944920	Ref. Intergenic
ssa01	102990418	102991596	Ref. Intergenic
ssa01	103248124	103263268	Ref. Intergenic
ssa01	103470131	103490130	Ref. Intergenic
ssa01	103531240	103541314	Ref. Intergenic
ssa01	103578940	103588803	Ref. Intergenic
ssa01	103622399	103627099	Ref. Intergenic
ssa01	103664678	103672338	Ref. Intergenic
ssa01	103875563	103879274	Ref. Intergenic
ssa01	103951575	103953167	Ref. Intergenic
ssa01	103959603	103969044	Ref. Intergenic
ssa01	10410609	10424342	Ref. Intergenic
ssa01	104293224	104313223	Ref. Intergenic
ssa01	104456092	104469809	Ref. Intergenic
ssa01	104470392	104472067	Ref. Intergenic
ssa01	104533693	104538342	Ref. Intergenic
ssa01	104542619	104553692	Ref. Intergenic
ssa01	104578980	104591763	Ref. Intergenic
ssa01	104650001	104659729	Ref. Intergenic
ssa01	105303713	105323712	Ref. Intergenic
ssa01	105354994	105356108	Ref. Intergenic
ssa01	105406167	105419097	Ref. Intergenic
ssa01	105419176	105426166	Ref. Intergenic
ssa01	105547290	105566839	Ref. Intergenic
ssa01	1056675	1059273	Ref. Intergenic
ssa01	105735916	105744929	Ref. Intergenic
ssa01	105899570	105912396	Ref. Intergenic
ssa01	105962084	105963127	Ref. Intergenic
ssa01	105963167	105981232	Ref. Intergenic
ssa01	106075039	106095038	Ref. Intergenic
ssa01	106247124	106263549	Ref. Intergenic
ssa01	10631595	10651594	Ref. Intergenic
ssa01	106387276	106407275	Ref. Intergenic
ssa01	106422913	106430173	Ref. Intergenic
ssa01	106430680	106442162	Ref. Intergenic
ssa01	106633701	106653700	Ref. Intergenic
ssa01	106771849	106776970	Ref. Intergenic
ssa01	106837873	106843555	Ref. Intergenic
ssa01	107079375	107099009	Ref. Intergenic
ssa01	107108145	107117075	Ref. Intergenic
ssa01	107117267	107119248	Ref. Intergenic
ssa01	107203313	107212076	Ref. Intergenic
ssa01	107415956	107427025	Ref. Intergenic
ssa01	107427126	107432983	Ref. Intergenic
ssa01	107721191	107730118	Ref. Intergenic
ssa01	107844930	107852856	Ref. Intergenic
ssa01	107875499	107879297	Ref. Intergenic
ssa01	107912775	107915358	Ref. Intergenic
ssa01	107916191	107918108	Ref. Intergenic
ssa01	10804485	10824484	Ref. Intergenic
ssa01	108187213	108191604	Ref. Intergenic
ssa01	108426181	108446180	Ref. Intergenic
ssa01	108489070	108509069	Ref. Intergenic
ssa01	10859621	10879620	Ref. Intergenic
ssa01	108727931	108730825	Ref. Intergenic
ssa01	108731328	108747930	Ref. Intergenic
ssa01	109118515	109138514	Ref. Intergenic
ssa01	109149878	109169877	Ref. Intergenic
ssa01	109234793	109254792	Ref. Intergenic
ssa01	109334063	109349530	Ref. Intergenic
ssa01	109455396	109475395	Ref. Intergenic
ssa01	109565691	109585690	Ref. Intergenic
ssa01	109794426	109814425	Ref. Intergenic
ssa01	109949316	109959216	Ref. Intergenic
ssa01	109967589	109971640	Ref. Intergenic
ssa01	110098582	110118581	Ref. Intergenic
ssa01	110204153	110208148	Ref. Intergenic
ssa01	110241356	110261355	Ref. Intergenic
ssa01	110297327	110317326	Ref. Intergenic
ssa01	110382164	110402163	Ref. Intergenic
ssa01	110472230	110476852	Ref. Intergenic
ssa01	11077758	11097757	Ref. Intergenic
ssa01	110795658	110814099	Ref. Intergenic
ssa01	110824163	110844162	Ref. Intergenic
ssa01	111094170	111096965	Ref. Intergenic
ssa01	111098032	111099700	Ref. Intergenic
ssa01	111099769	111105859	Ref. Intergenic
ssa01	111220737	111240736	Ref. Intergenic
ssa01	111377687	111397686	Ref. Intergenic
ssa01	111449236	111454414	Ref. Intergenic
ssa01	111466063	111486062	Ref. Intergenic
ssa01	111806446	111811707	Ref. Intergenic
ssa01	11189563	11209562	Ref. Intergenic
ssa01	111949172	111966501	Ref. Intergenic
ssa01	112035220	112047658	Ref. Intergenic
ssa01	112084091	112104090	Ref. Intergenic
ssa01	1121812	1129818	Ref. Intergenic
ssa01	112788181	112808180	Ref. Intergenic
ssa01	112954629	112956633	Ref. Intergenic
ssa01	113018491	113022130	Ref. Intergenic
ssa01	1131319	1140276	Ref. Intergenic
ssa01	113198432	113218431	Ref. Intergenic
ssa01	113238822	113258821	Ref. Intergenic
ssa01	11329827	11332207	Ref. Intergenic
ssa01	113395327	113415326	Ref. Intergenic
ssa01	113427244	113433101	Ref. Intergenic
ssa01	113466375	113475898	Ref. Intergenic
ssa01	113476116	113486374	Ref. Intergenic
ssa01	11349629	11367744	Ref. Intergenic
ssa01	113510730	113513470	Ref. Intergenic
ssa01	113567172	113570401	Ref. Intergenic
ssa01	113660228	113661697	Ref. Intergenic
ssa01	11370405	11373423	Ref. Intergenic
ssa01	113866535	113873041	Ref. Intergenic
ssa01	113950455	113970454	Ref. Intergenic
ssa01	114008029	114010783	Ref. Intergenic
ssa01	114011328	114015954	Ref. Intergenic
ssa01	114290483	114310482	Ref. Intergenic
ssa01	114397595	114401735	Ref. Intergenic
ssa01	114413171	114420855	Ref. Intergenic
ssa01	11443664	11463663	Ref. Intergenic
ssa01	114668927	114688926	Ref. Intergenic
ssa01	114782466	114802465	Ref. Intergenic
ssa01	114945228	114958085	Ref. Intergenic
ssa01	115069942	115089941	Ref. Intergenic
ssa01	11559670	11568395	Ref. Intergenic
ssa01	115634560	115644740	Ref. Intergenic
ssa01	115644791	115648518	Ref. Intergenic
ssa01	115660839	115662808	Ref. Intergenic
ssa01	115662963	115671323	Ref. Intergenic
ssa01	11568446	11579669	Ref. Intergenic
ssa01	115778990	115795356	Ref. Intergenic
ssa01	115797728	115798989	Ref. Intergenic
ssa01	1158531	1174891	Ref. Intergenic
ssa01	115956423	115976422	Ref. Intergenic
ssa01	116036114	116056113	Ref. Intergenic
ssa01	11608190	11615348	Ref. Intergenic
ssa01	116101151	116102900	Ref. Intergenic
ssa01	116103445	116106061	Ref. Intergenic
ssa01	116130472	116140814	Ref. Intergenic
ssa01	11622801	11626924	Ref. Intergenic
ssa01	116248437	116254345	Ref. Intergenic
ssa01	11650125	11652089	Ref. Intergenic
ssa01	11652474	11670124	Ref. Intergenic
ssa01	116550296	116560661	Ref. Intergenic
ssa01	116646645	116656823	Ref. Intergenic
ssa01	11678826	11698825	Ref. Intergenic
ssa01	116849107	116851443	Ref. Intergenic
ssa01	116866151	116867168	Ref. Intergenic
ssa01	116867269	116869106	Ref. Intergenic
ssa01	116886019	116888176	Ref. Intergenic
ssa01	116934496	116935781	Ref. Intergenic
ssa01	116938039	116939726	Ref. Intergenic
ssa01	116941069	116954495	Ref. Intergenic
ssa01	116958165	116959204	Ref. Intergenic
ssa01	116959604	116970917	Ref. Intergenic
ssa01	117007452	117024867	Ref. Intergenic
ssa01	117097369	117117368	Ref. Intergenic
ssa01	11714879	11734878	Ref. Intergenic
ssa01	117154135	117156622	Ref. Intergenic
ssa01	117175168	117177657	Ref. Intergenic
ssa01	117488800	117499566	Ref. Intergenic
ssa01	117547899	117563979	Ref. Intergenic
ssa01	117589284	117592997	Ref. Intergenic
ssa01	117595092	117597593	Ref. Intergenic
ssa01	117610863	117630862	Ref. Intergenic
ssa01	117681269	117701268	Ref. Intergenic
ssa01	117766786	117786785	Ref. Intergenic
ssa01	117851567	117858415	Ref. Intergenic
ssa01	117863250	117867531	Ref. Intergenic
ssa01	117870315	117874214	Ref. Intergenic
ssa01	117958171	117978170	Ref. Intergenic
ssa01	118004913	118006000	Ref. Intergenic
ssa01	118091531	118111530	Ref. Intergenic
ssa01	118169734	118174773	Ref. Intergenic
ssa01	118174824	118179467	Ref. Intergenic
ssa01	118225988	118227490	Ref. Intergenic
ssa01	118393109	118397628	Ref. Intergenic
ssa01	118624476	118628061	Ref. Intergenic
ssa01	118666531	118686530	Ref. Intergenic
ssa01	118861681	118881680	Ref. Intergenic
ssa01	11899032	11919031	Ref. Intergenic
ssa01	119169732	119189731	Ref. Intergenic
ssa01	1191995	1195437	Ref. Intergenic
ssa01	119297787	119317786	Ref. Intergenic
ssa01	119611883	119620962	Ref. Intergenic
ssa01	119664740	119670624	Ref. Intergenic
ssa01	1196887	1199593	Ref. Intergenic
ssa01	119812804	119832803	Ref. Intergenic
ssa01	119935573	119955572	Ref. Intergenic
ssa01	120032846	120052845	Ref. Intergenic
ssa01	120089932	120091301	Ref. Intergenic
ssa01	120108751	120118438	Ref. Intergenic
ssa01	120195437	120215436	Ref. Intergenic
ssa01	12026483	12046482	Ref. Intergenic
ssa01	120303526	120313255	Ref. Intergenic
ssa01	120317348	120332516	Ref. Intergenic
ssa01	120443201	120451796	Ref. Intergenic
ssa01	120503670	120523669	Ref. Intergenic
ssa01	120548321	120555680	Ref. Intergenic
ssa01	120581942	120584038	Ref. Intergenic
ssa01	120677396	120684582	Ref. Intergenic
ssa01	12073644	12082753	Ref. Intergenic
ssa01	120878723	120885134	Ref. Intergenic
ssa01	120908007	120916766	Ref. Intergenic
ssa01	120942316	120960292	Ref. Intergenic
ssa01	120977165	120996316	Ref. Intergenic
ssa01	121028993	121044193	Ref. Intergenic
ssa01	121054629	121074628	Ref. Intergenic
ssa01	12105805	12112847	Ref. Intergenic
ssa01	121120325	121124011	Ref. Intergenic
ssa01	121148799	121153620	Ref. Intergenic
ssa01	12115323	12117778	Ref. Intergenic
ssa01	121153846	121160182	Ref. Intergenic
ssa01	121164782	121178655	Ref. Intergenic
ssa01	121183127	121199090	Ref. Intergenic
ssa01	12120237	12124524	Ref. Intergenic
ssa01	121211055	121215767	Ref. Intergenic
ssa01	121252277	121270088	Ref. Intergenic
ssa01	121528061	121545992	Ref. Intergenic
ssa01	121768840	121773165	Ref. Intergenic
ssa01	121845108	121861596	Ref. Intergenic
ssa01	12191913	12211912	Ref. Intergenic
ssa01	121993796	121997174	Ref. Intergenic
ssa01	122007842	122013042	Ref. Intergenic
ssa01	122016926	122035340	Ref. Intergenic
ssa01	122051376	122063066	Ref. Intergenic
ssa01	122187027	122188302	Ref. Intergenic
ssa01	122215374	122235373	Ref. Intergenic
ssa01	122277390	122282512	Ref. Intergenic
ssa01	12230257	12246508	Ref. Intergenic
ssa01	122305948	122309521	Ref. Intergenic
ssa01	122356249	122376248	Ref. Intergenic
ssa01	122615963	122623431	Ref. Intergenic
ssa01	122925635	122945634	Ref. Intergenic
ssa01	123476715	123496714	Ref. Intergenic
ssa01	12393119	12413118	Ref. Intergenic
ssa01	124246239	124266238	Ref. Intergenic
ssa01	12425776	12433273	Ref. Intergenic
ssa01	124476387	124496386	Ref. Intergenic
ssa01	124536717	124556716	Ref. Intergenic
ssa01	124602865	124622864	Ref. Intergenic
ssa01	124629519	124637487	Ref. Intergenic
ssa01	124768398	124779742	Ref. Intergenic
ssa01	124794099	124800029	Ref. Intergenic
ssa01	125070879	125074890	Ref. Intergenic
ssa01	125101207	125116782	Ref. Intergenic
ssa01	125150493	125167800	Ref. Intergenic
ssa01	125490707	125497929	Ref. Intergenic
ssa01	125524210	125544209	Ref. Intergenic
ssa01	125601607	125621606	Ref. Intergenic
ssa01	125671153	125683025	Ref. Intergenic
ssa01	125701643	125706967	Ref. Intergenic
ssa01	125852861	125872860	Ref. Intergenic
ssa01	12612194	12614070	Ref. Intergenic
ssa01	12614171	12617918	Ref. Intergenic
ssa01	126217307	126237306	Ref. Intergenic
ssa01	126489277	126509221	Ref. Intergenic
ssa01	127266879	127286878	Ref. Intergenic
ssa01	127347466	127367465	Ref. Intergenic
ssa01	127770636	127790635	Ref. Intergenic
ssa01	127839721	127859720	Ref. Intergenic
ssa01	128023866	128025483	Ref. Intergenic
ssa01	128103368	128115320	Ref. Intergenic
ssa01	128148484	128150982	Ref. Intergenic
ssa01	12819234	12839233	Ref. Intergenic
ssa01	128268619	128288618	Ref. Intergenic
ssa01	128323962	128343961	Ref. Intergenic
ssa01	128567781	128587780	Ref. Intergenic
ssa01	128840294	128860293	Ref. Intergenic
ssa01	128931639	128951638	Ref. Intergenic
ssa01	129067724	129068973	Ref. Intergenic
ssa01	129080362	129084924	Ref. Intergenic
ssa01	129259910	129273834	Ref. Intergenic
ssa01	129275440	129286417	Ref. Intergenic
ssa01	129306952	129311941	Ref. Intergenic
ssa01	129316845	129322652	Ref. Intergenic
ssa01	129406730	129414027	Ref. Intergenic
ssa01	129450682	129458842	Ref. Intergenic
ssa01	129556135	129576134	Ref. Intergenic
ssa01	129672343	129692342	Ref. Intergenic
ssa01	129710931	129713345	Ref. Intergenic
ssa01	129716685	129717775	Ref. Intergenic
ssa01	129763053	129766709	Ref. Intergenic
ssa01	129806801	129826800	Ref. Intergenic
ssa01	129887748	129891205	Ref. Intergenic
ssa01	129963321	129976792	Ref. Intergenic
ssa01	130075946	130094955	Ref. Intergenic
ssa01	130113523	130133522	Ref. Intergenic
ssa01	130144204	130153373	Ref. Intergenic
ssa01	130159367	130163324	Ref. Intergenic
ssa01	130171878	130182886	Ref. Intergenic
ssa01	130278561	130285368	Ref. Intergenic
ssa01	130409807	130429806	Ref. Intergenic
ssa01	130592925	130595752	Ref. Intergenic
ssa01	130951031	130968599	Ref. Intergenic
ssa01	130969315	130971030	Ref. Intergenic
ssa01	131126183	131144326	Ref. Intergenic
ssa01	13127771	13140583	Ref. Intergenic
ssa01	131304651	131324650	Ref. Intergenic
ssa01	13140765	13147770	Ref. Intergenic
ssa01	131455779	131475778	Ref. Intergenic
ssa01	131921493	131941492	Ref. Intergenic
ssa01	132017781	132037780	Ref. Intergenic
ssa01	132160122	132165746	Ref. Intergenic
ssa01	132196622	132200759	Ref. Intergenic
ssa01	132253701	132272297	Ref. Intergenic
ssa01	132312453	132325200	Ref. Intergenic
ssa01	132325331	132332452	Ref. Intergenic
ssa01	132549473	132569472	Ref. Intergenic
ssa01	132640968	132648977	Ref. Intergenic
ssa01	133082420	133102419	Ref. Intergenic
ssa01	133116455	133136206	Ref. Intergenic
ssa01	133156982	133176981	Ref. Intergenic
ssa01	133202830	133220735	Ref. Intergenic
ssa01	133396931	133416930	Ref. Intergenic
ssa01	133896868	133908837	Ref. Intergenic
ssa01	134004115	134016832	Ref. Intergenic
ssa01	134352761	134372760	Ref. Intergenic
ssa01	134575213	134595212	Ref. Intergenic
ssa01	134685994	134705993	Ref. Intergenic
ssa01	134808109	134828108	Ref. Intergenic
ssa01	134901087	134921086	Ref. Intergenic
ssa01	134996217	135016216	Ref. Intergenic
ssa01	135198334	135201679	Ref. Intergenic
ssa01	135201802	135218333	Ref. Intergenic
ssa01	135256427	135276426	Ref. Intergenic
ssa01	135315717	135335716	Ref. Intergenic
ssa01	135395534	135402647	Ref. Intergenic
ssa01	135404671	135408822	Ref. Intergenic
ssa01	135414348	135424705	Ref. Intergenic
ssa01	135441411	135461410	Ref. Intergenic
ssa01	135477902	135497901	Ref. Intergenic
ssa01	135580309	135589587	Ref. Intergenic
ssa01	135625067	135645066	Ref. Intergenic
ssa01	135737827	135757826	Ref. Intergenic
ssa01	135785337	135805336	Ref. Intergenic
ssa01	135812337	135816828	Ref. Intergenic
ssa01	135912959	135932958	Ref. Intergenic
ssa01	135946998	135960483	Ref. Intergenic
ssa01	136227795	136231601	Ref. Intergenic
ssa01	136232202	136247794	Ref. Intergenic
ssa01	136357103	136377102	Ref. Intergenic
ssa01	136558204	136565110	Ref. Intergenic
ssa01	136565438	136578203	Ref. Intergenic
ssa01	136725265	136740663	Ref. Intergenic
ssa01	136829855	136849854	Ref. Intergenic
ssa01	136902818	136909222	Ref. Intergenic
ssa01	136913454	136920471	Ref. Intergenic
ssa01	136952912	136959772	Ref. Intergenic
ssa01	136968217	136971176	Ref. Intergenic
ssa01	137016908	137025710	Ref. Intergenic
