id	SRX109278	SRX109279	SRX1720957	SRX1720958
FBgn0019624	1662.994129	967.8484844	277.2949606	247.4585249
FBgn0019637	7.444098785	17.10217135	5.714611334	4.002198856
FBgn0019643	28.49568748	25.7128309	3.321153032	3.384259237
FBgn0019644	435.4581486	270.8609917	312.7114016	254.5342385
FBgn0019650	0.576448374	0	0.59717968	0.46997879
FBgn0019660	1.117611492	0.514119499	2.06879189	1.833755458
FBgn0019661	9.637548986	18.64504536	2.092030828	3.164887878
FBgn0019662	8.40485729	19.27421511	9.425582911	6.712106446
FBgn0019686	2.727814974	5.367472547	9.463607711	8.559642139
FBgn0019809	0	0	0.097302594	0.11199615
FBgn0019828	221.7386869	434.2429058	2572.125088	2546.512586
FBgn0019830	59.41171359	37.31246079	43.35623325	49.11370147
FBgn0019890	15.43011107	43.42621632	31.98893439	29.38915999
FBgn0019925	49.40497061	72.4311661	25.38317322	20.75380545
FBgn0019928	12.06542639	4.615422647	0.716636552	0.53588098
FBgn0019929	0.130295812	1.28200214	0.585537296	0.702768536
FBgn0019932	31.51043705	14.74643301	64.36545769	56.56820135
FBgn0019936	1344.777376	819.9763948	217.7803589	214.0732318
FBgn0019938	6.142631176	7.18963069	5.282944893	3.568478705
FBgn0019940	0.129425357	3.155518224	0.560323667	0.389057095
FBgn0019949	25.96528448	30.58267249	22.16509206	14.95339421
FBgn0019952	3.7195247	1.086763992	0.527003441	0.367758555
FBgn0019957	100.7035506	49.3204191	115.9998716	119.5337015
FBgn0019960	205.4742626	252.9119087	158.6045084	144.0263996
FBgn0019968	19.2336469	26.13718509	24.85597499	25.60836024
FBgn0019972	6.397293897	4.843876454	4.244354127	4.490055025
FBgn0019982	39.756522	31.37630004	9.201472937	8.289265912
FBgn0019985	0	0.041323111	0.515224262	0.257399283
FBgn0019990	2.651013394	5.506247349	5.908100322	5.74889618
FBgn0020018	228.0203264	143.5265834	83.35654716	102.809604
FBgn0020224	69.89636358	74.71051033	18.31715979	18.81699244
FBgn0020235	95.6589572	76.79472164	71.55885302	67.96737626
FBgn0020236	20.11067996	22.84630753	21.61072065	17.42108206
FBgn0020238	1771.612926	2254.264226	449.9868297	344.4792317
FBgn0020248	2.793892654	1.74271888	2.153545897	1.715201742
FBgn0020249	97.4408042	46.31988319	14.65101117	12.88455235
FBgn0020251	1.05482449	2.179793415	2.879195425	1.94957062
FBgn0020255	1060.998882	855.2242264	473.0499938	398.1248073
FBgn0020257	1.638522761	3.394977066	0.370528243	0.108860942
FBgn0020258	0	0	0	0.098279033
FBgn0020261	20.99510446	26.93052428	20.69744479	20.65625129
FBgn0020269	0	0.178436178	0.189672965	0.154757304
FBgn0020270	2.250233848	3.10618891	4.734058527	4.504146101
FBgn0020272	1.141996357	1.558078184	2.186738577	1.822516166
FBgn0020277	0	0.31410675	0.582083226	0.409484951
FBgn0020278	7.980158552	7.780796462	5.799055259	5.595410656
FBgn0020279	68.18741071	77.42738328	40.96609881	39.77341608
FBgn0020280	31.71841221	56.92468248	43.50644632	42.40413473
FBgn0020294	0.154700063	1.455482444	0.683916026	0.648638153
FBgn0020299	3.510519069	4.359935222	1.523350754	1.682228203
FBgn0020300	150.3271682	184.0716073	103.079913	82.96165135
FBgn0020304	24.80599908	49.35208652	34.85768382	35.88720985
FBgn0020305	28.57546302	24.25406756	8.244424736	6.65693327
FBgn0020306	4.336039593	15.49002981	16.33296911	14.25021908
FBgn0020307	0.391250536	1.277676821	0.168706651	0.221507704
FBgn0020309	5.457504221	14.07722577	8.503095179	7.599040471
FBgn0020312	3.107441238	3.530444177	3.747266206	3.605673569
FBgn0020369	123.2855692	96.35393895	71.97575862	67.26989889
FBgn0020370	26.03190606	29.95191571	27.00783527	23.79247761
FBgn0020371	64.22213394	177.4666621	371.7765552	391.313339
FBgn0020372	2.720194473	13.55155818	2.307174099	2.469088939
FBgn0020376	0	0.24636423	0	0.153138588
FBgn0020377	0.406007307	1.589222107	2.777873263	2.042524292
FBgn0020378	0.100746721	0.164538371	0.292781228	0.217099596
FBgn0020379	6.898695907	12.1660094	8.265536588	7.904699718
FBgn0020381	12.01128374	7.2950406	4.278561652	4.119562244
FBgn0020385	9.763304447	7.72828365	5.390778418	5.902054454
FBgn0020386	123.2458724	219.7039664	138.7325271	142.3660498
FBgn0020388	5.361269633	8.844209287	4.941658713	4.941845074
FBgn0020389	1.706817535	2.180749473	1.594966014	1.573432452
FBgn0020391	0.411609008	0.923232833	0.447420112	0.746707955
FBgn0020392	19.44286598	43.72134041	37.94795174	31.10867696
FBgn0020399	97.36260184	186.8560608	253.5651228	245.2178744
FBgn0020407	3.604713057	4.83054924	4.196203477	3.739377584
FBgn0020412	30.72821454	63.69565126	52.11614843	47.60437772
FBgn0020414	234.4186677	154.3009805	80.85422657	84.57446484
FBgn0020415	7.72103274	8.336124968	11.59842599	12.17181211
FBgn0020416	0.857580817	0.601961605	0.552191812	1.861547759
FBgn0020429	0	0	0.056747049	0.024996341
FBgn0020440	0.532461065	1.653860739	6.399364828	4.644746695
FBgn0020443	25.7489317	95.94323042	59.03525255	54.83790231
FBgn0020445	0.22100515	2.366294724	1.116419235	1.052475275
FBgn0020493	1.068325753	6.295805494	1.987389771	2.02460367
FBgn0020496	22.05018263	27.99633024	17.26623095	12.75426817
FBgn0020497	3.927003219	9.205540328	18.12784576	11.67063612
FBgn0020503	55.02054318	115.455152	143.6255174	143.7536011
FBgn0020506	0	0.185904153	0	0
FBgn0020508	36.78077126	12.95314534	0.1031631	0.088425664
FBgn0020509	147.5115398	90.72407464	0	0.246733214
FBgn0020510	13.78183347	42.81625495	15.69250294	13.10971692
FBgn0020513	5.848582842	5.485560179	5.544909001	4.549175915
FBgn0020518	0	0	0	0
FBgn0020521	0.879086219	6.184750295	1.104175482	0.77534772
FBgn0020545	93.50735627	52.85257164	68.24226727	66.26771538
FBgn0020546	0.280180072	0.153606075	0.08432864	0.13147743
FBgn0020556	0	0	0.593988966	0.53454437
FBgn0020616	0	1.221889254	2.640586064	1.62907852
FBgn0020617	0.589537533	0	0.043251418	0.111185909
FBgn0020618	1100.194479	845.2015241	126.6659164	117.5657284
FBgn0020620	8.240146927	14.59361926	24.02715841	20.40288565
FBgn0020621	3.51256662	9.059097075	6.661910964	7.101727803
FBgn0020622	3.869966737	8.954459085	11.83271668	9.384923539
FBgn0020626	50.71351765	74.36287185	34.88567507	31.97462137
FBgn0020633	4.767057856	6.243525351	4.483587133	4.944626903
FBgn0020637	0	1.315022974	1.065395651	0
FBgn0020638	0	0	0	0.851480086
FBgn0020639	0	1.426398998	0.4431826	1.388162145
FBgn0020640	0	0	0.778148481	1.395553727
FBgn0020641	0.448458529	0.715812239	0	0.582362073
FBgn0020642	0	0	0.219311537	0.381879378
FBgn0020643	0	0	0	0
FBgn0020644	0	0	0	0
FBgn0020645	0	0	0	0
FBgn0020646	0	0	0	0
FBgn0020647	43.42757838	62.95991313	41.96817874	42.33844223
FBgn0020653	158.140966	150.8277928	83.92293674	81.87561901
FBgn0020655	20.67666867	23.38252336	17.8441749	16.38616421
FBgn0020660	4.601829971	27.08088931	133.8284276	93.43620184
FBgn0020762	6.02706607	7.2406995	3.270784723	2.621301447
FBgn0020764	71.30157022	174.627931	75.48822082	68.34729081
FBgn0020765	0	0	0	0
FBgn0020767	11.003543	18.00882183	16.68722125	11.91890589
FBgn0020880	0	0	0	0
FBgn0020887	9.202442215	14.99561429	8.414192578	7.853441003
FBgn0020906	50.62315793	28.23681015	0	0.076582055
FBgn0020907	2.680899005	1.146926501	0.071106857	0
FBgn0020908	2.010995613	0.224611607	0.912234114	1.379024063
FBgn0020909	5.248033273	1.610320084	6.049506353	7.133124819
FBgn0020910	535.5085586	390.6449523	146.2543246	128.4003177
FBgn0020912	0.928966663	2.680083661	1.100613974	1.220468043
FBgn0020930	40.97148685	30.91624862	36.05843076	36.42918645
FBgn0021738	0	1.542922013	0.902201854	1.543974224
FBgn0021742	0	0	0.076742453	0
FBgn0021750	10.73978721	11.88063274	9.113335525	7.034940103
FBgn0021760	92.44866564	206.066376	262.0746429	268.787687
FBgn0021761	1.108053201	2.301403101	7.23287203	5.859309011
FBgn0021764	1.291382646	2.304307379	3.257906534	2.775202097
FBgn0021765	29.97672744	23.49210122	17.40087067	15.47042394
FBgn0021767	0	0.0896562	0.027193808	0.046604108
FBgn0021768	212.600314	186.7035763	191.6800315	150.0869103
FBgn0021776	0.120524146	0.395724293	0	0
FBgn0021795	69.38047654	120.3407975	79.91923147	75.76810951
FBgn0021796	2.595028993	4.099758098	3.00668174	2.314644936
FBgn0021800	6.91772387	13.4441288	7.906315153	6.184826821
FBgn0021814	369.5693326	317.5947863	248.0236513	243.7614717
FBgn0021825	56.37491949	70.45897417	22.04563324	20.81611882
FBgn0021847	6.39046031	8.673951274	16.90298519	17.65768534
FBgn0021856	30.12343683	26.96466956	29.33517074	25.36830227
FBgn0021872	352.6602577	283.2791686	32.0807953	29.21557526
FBgn0021874	11.62167233	7.737508365	4.402090779	4.630101124
FBgn0021875	7.766911169	9.215462599	5.566029338	5.419215393
FBgn0021895	16.55493508	33.74672261	22.26811699	17.30999452
FBgn0021906	94.0685186	75.91252329	198.8460281	184.5148763
FBgn0021944	75.42607646	78.43292704	88.46189341	80.90721012
FBgn0021967	446.1098995	177.8150336	128.9957371	131.4814956
FBgn0021979	35.03011488	73.62056424	27.93705799	25.50918247
FBgn0021995	7.893564268	15.82682253	7.370725339	6.504834891
FBgn0022023	132.779553	168.3486188	126.5646329	115.8042414
FBgn0022027	100.2249983	97.43978962	40.42353204	38.66471063
FBgn0022029	4.459488499	5.540988054	5.26248367	4.466212216
FBgn0022069	9.446939965	14.24271036	19.37797698	15.6615742
FBgn0022097	220.9895963	108.1667318	22.05052523	20.06544528
FBgn0022153	6.797644307	8.269874847	10.25995854	8.933773959
FBgn0022160	15.6100306	13.12197919	1.889224337	2.798207956
FBgn0022213	2.535958755	6.130492746	19.86552679	17.39896506
FBgn0022224	103.7086426	78.25527469	41.52026326	39.21903889
FBgn0022238	31.54592053	132.3689588	108.6275222	76.9587914
FBgn0022288	21.68118279	29.92631468	23.55593811	20.14715193
FBgn0022338	6.044681554	8.928071144	9.491094552	11.18212731
FBgn0022343	95.19813426	147.0177314	83.51031574	72.77947824
FBgn0022344	58.26916338	63.06129015	55.8027594	44.47293239
FBgn0022349	5.223659656	23.39167767	11.48280278	8.905146661
FBgn0022355	236.9050436	296.2579041	40.0245366	42.23815555
FBgn0022359	15.35376336	15.24853359	6.005121278	5.960417657
FBgn0022361	0.313657473	1.872946638	5.107596664	5.382688154
FBgn0022382	103.2504255	140.3984648	114.5724893	115.4179668
FBgn0022699	13.39765812	10.58899251	10.03325743	9.163990006
FBgn0022700	1.479436919	0	0.108054767	0
FBgn0022702	7.025440908	4.344580254	2.427008238	2.164407627
FBgn0022709	261.0812651	199.4114025	134.4159234	126.270239
FBgn0022710	0.627937489	1.569368196	0.322775527	0.303104765
FBgn0022724	4.659335238	21.0254704	18.31431443	18.00905168
FBgn0022740	3.305037359	6.156039559	1.993088366	2.303720549
FBgn0022764	2.081034148	5.880365857	5.438498629	5.530885004
FBgn0022768	28.97515955	43.45307246	48.26181228	47.31466314
FBgn0022770	0.47363043	2.073067561	0.127376616	0.276715542
FBgn0022774	7.325990165	9.501950365	12.5942093	11.27176276
FBgn0022786	5.15165267	10.14347767	9.33289869	10.08361216
FBgn0022787	9.355405778	16.54398669	16.55260957	14.12541838
FBgn0022800	0	0.18838088	0.214897686	0.094298746
FBgn0022893	10.57091181	27.81083624	21.49605444	18.41053583
FBgn0022935	4.178151499	7.022719247	3.86161929	2.71747222
FBgn0022936	32.47448449	12.88224113	18.80016526	15.20248771
FBgn0022942	0.359370321	2.352856224	1.914167008	1.767236169
FBgn0022943	57.92878091	95.53291013	87.28706181	74.17904768
FBgn0022959	257.4219535	293.3331876	263.0045266	216.9357534
FBgn0022960	0.660648723	3.322331013	3.444639836	3.001651092
FBgn0022981	4.031748074	14.08832625	21.31875619	19.82107203
FBgn0022984	28.29617137	73.84523622	59.48028043	42.63892016
FBgn0022985	46.74444112	89.12179676	15.22918553	9.864220361
FBgn0022986	7.415137782	9.102735714	6.585930389	5.54513577
FBgn0022987	0.229837077	2.334631745	2.23125389	1.659054408
FBgn0023000	2.542353388	1.506067215	3.077299715	3.168999737
FBgn0023001	0.52592447	2.335427764	0.942788169	1.052003439
FBgn0023023	3.169775454	0.650804378	0.805249514	0.940197811
FBgn0023076	5.910988353	34.30899846	58.06539181	61.9691938
FBgn0023081	2.898165583	6.703168207	4.20795941	3.277510151
FBgn0023083	9.886943756	37.5308925	31.36105022	30.63003923
FBgn0023090	5.506572492	36.39248983	83.0430712	61.97185082
FBgn0023091	3.28143422	3.843982188	4.275515435	4.021003648
FBgn0023094	9.754821852	13.44695774	8.22868204	8.200790863
FBgn0023095	5.947832507	14.93546864	5.031701402	3.59027896
FBgn0023096	0	0.323785747	0.717483292	0.750202057
FBgn0023097	2.952588236	5.561446981	4.227029972	3.169386133
FBgn0023129	12.64342171	34.01825202	48.46262153	45.06272187
FBgn0023130	1.343148244	5.290748353	2.117848053	2.098420113
FBgn0023143	104.4328885	131.294125	92.98528314	81.97335779
FBgn0023167	44.68096622	133.8950254	58.14664	46.10662229
FBgn0023169	37.17825146	37.9246627	22.3486508	22.61539842
FBgn0023170	1641.182171	303.8172707	454.8936164	395.0411404
FBgn0023171	27.51615048	64.97950727	104.5512827	95.16790374
FBgn0023172	2.416021251	3.560276309	2.462748439	1.608152229
FBgn0023174	104.1591559	148.0742275	77.46246505	58.51718397
FBgn0023175	646.4361858	533.0642253	243.3117732	244.7659777
FBgn0023177	9.312267768	13.55837343	9.717024225	6.460562238
FBgn0023178	0	1.429319614	1.403689548	0.963417283
FBgn0023179	0.334492999	0.336797388	0.335869947	0.29401769
FBgn0023180	2.727788216	0.625333139	0.667529401	0.681926544
FBgn0023181	19.78671312	11.710285	12.70755435	14.60761352
FBgn0023197	0	2.768748362	4.065889093	4.209298109
FBgn0023212	383.9746119	371.5478931	125.7982936	119.3291483
FBgn0023213	3.163832292	10.62548467	19.75243455	13.17839374
FBgn0023214	0.961057547	2.338425623	3.147069534	3.597449822
FBgn0023215	0.826991094	3.917004407	4.432177677	2.81103771
FBgn0023216	6.914322399	11.77907728	7.510647903	7.817600358
FBgn0023388	32.88888659	71.53105714	47.54499245	44.916457
FBgn0023395	4.983139452	8.384325654	13.79061057	10.67899214
FBgn0023407	1.58744006	3.328883677	3.929995346	3.090776041
FBgn0023415	625.3859239	601.141902	0.096792762	0.083051517
FBgn0023416	0.079027764	0.639669467	0.515579592	0.588646182
FBgn0023441	4.297080252	26.85510705	15.94144712	16.08260917
FBgn0023458	5.02513627	8.235718352	2.61297789	2.377124965
FBgn0023477	79.61201975	58.73483994	17.92441712	18.19998225
FBgn0023479	1.834823036	5.222009699	5.274056314	4.967163713
FBgn0023489	0.094255457	1.235190224	0.119168452	0.105129019
FBgn0023495	0	0.803988411	0.934457563	0.29047237
FBgn0023496	3.877671328	4.067846348	0.569630379	0.673712593
FBgn0023506	58.43483029	112.7292892	28.2601611	27.38646195
FBgn0023507	25.48384315	14.98588898	1.498117597	1.409194472
FBgn0023508	6.980991136	14.16637266	10.00626805	9.344762064
FBgn0023509	2.426459939	7.064272379	1.955696224	1.414465087
FBgn0023510	3.185425808	6.52112869	2.577068103	2.460850128
FBgn0023511	7.915420461	14.74264923	12.83020532	10.22471449
FBgn0023512	6.829942752	5.629260117	7.608520832	6.487590558
FBgn0023513	2.463887942	1.236231025	1.839366335	1.502986606
FBgn0023514	11.43755652	5.212740135	4.545807843	3.192229043
FBgn0023515	5.04437153	22.62555871	10.79041437	9.425167907
FBgn0023516	49.17984658	53.55040628	29.30276215	32.36208109
FBgn0023517	54.53160165	30.7174289	15.82603839	14.48797136
FBgn0023518	2.324613947	3.713545645	2.213475944	2.055100903
FBgn0023519	30.68566973	56.59314945	32.75221509	30.11875921
FBgn0023520	0.638122211	6.385779514	3.792126526	3.529850433
FBgn0023521	91.1813806	64.7172596	41.39673968	39.74305004
FBgn0023522	9.938286156	9.913361635	10.9492257	5.754424105
FBgn0023523	0	0.241540523	0.19849856	0.058064831
FBgn0023524	0	0.068539917	0	0.032700724
FBgn0023525	24.6251528	12.83800994	10.24008638	13.03289606
FBgn0023526	52.68037442	107.3501564	37.3279253	37.39095767
FBgn0023527	4.041066968	4.220289219	3.036137145	3.261380024
FBgn0023528	3.165595445	8.858636522	6.876969159	5.621826143
FBgn0023529	29.16521493	61.99573362	34.98517677	25.54791713
FBgn0023530	77.08978446	39.45571694	17.04746602	17.84395347
FBgn0023531	1.135503083	2.230693422	0.499422081	0.428955293
FBgn0023534	0.164460779	0.263084531	0.173588006	0.188306805
FBgn0023535	1.398008506	0.506881023	0.1302209	0.153995378
FBgn0023536	26.81885974	21.75065047	28.62979048	26.97009093
FBgn0023537	29.78911869	18.49741492	9.194629332	8.181087175
FBgn0023540	2.731455483	1.973455523	2.538132939	1.574137037
FBgn0023541	2.486023674	0.676341027	0	0.000571151
FBgn0023542	9.640637861	4.741978319	6.014780196	3.79069273
FBgn0023545	26.20599909	30.80429617	29.21038393	33.07080106
FBgn0023549	1.348649601	1.264776217	0.161060685	0.093711328
FBgn0023550	1.820181698	2.801561277	0.089814525	0.079239551
FBgn0024150	0.079625497	0.653412877	0.362971399	0.368405422
FBgn0024177	0.963746065	2.136774124	2.968664115	2.770940644
FBgn0024179	0.969589488	2.789679324	1.684491887	1.48554749
FBgn0024182	4.1578015	1.058183419	1.774879751	1.504344293
FBgn0024183	113.0840077	301.8128907	271.4676312	222.1757687
FBgn0024184	0	0.203131413	0.025801115	0.022347332
FBgn0024187	6.557605591	8.694706031	3.622629351	3.035721753
FBgn0024188	141.9175905	360.8980622	112.198028	91.14097991
FBgn0024189	0.445036842	0.158551179	0.171276357	0.148963512
FBgn0024191	40.70399758	32.33146079	13.20962129	14.33499539
FBgn0024194	4.883754421	0.694202199	1.550465	2.244872358
FBgn0024196	98.67542333	52.73738456	186.874276	268.8263471
FBgn0024222	2.108623301	2.79559013	9.187389507	7.324832872
FBgn0024227	29.7957869	21.18897015	20.47155366	21.64038082
FBgn0024230	0.417733803	7.974863395	11.82756839	9.894746427
FBgn0024232	0.054117208	0.131079209	0.071599948	0.027616473
FBgn0024234	70.78338976	45.23549162	5.091278587	4.788637951
FBgn0024236	53.83314451	48.17889414	46.91479563	39.48556703
FBgn0024238	16.17169886	23.10001431	16.79629327	10.97562118
FBgn0024244	0.665503869	2.161425207	1.637539	1.293294815
FBgn0024245	3.402140953	3.435559906	13.45580011	12.52481894
FBgn0024248	2.876684125	4.053643675	7.966010671	5.830348851
FBgn0024249	0	0	0.267237112	0.584279372
FBgn0024250	0.051437432	0.673630161	0.076423919	0.044215088
FBgn0024251	8.736412537	17.3082964	5.939682688	5.159659576
FBgn0024273	22.92010542	85.95123357	24.48910318	23.62147674
FBgn0024277	8.198092833	8.626222402	7.160798196	5.615795629
FBgn0024285	1.701655802	7.64567907	6.663834624	4.858003275
FBgn0024288	0.524871523	5.549178626	1.03950246	1.169372817
FBgn0024289	31.61774838	14.03745827	1.795172854	1.280719165
FBgn0024291	3.051093764	6.57402507	3.906566492	3.85176894
FBgn0024293	75.16025627	51.02577988	9.041503831	9.214403049
FBgn0024294	8.414349902	6.947971088	3.990750513	5.847916098
FBgn0024314	110.2707365	94.68541256	98.70279407	110.4321058
FBgn0024315	11.18516365	21.25411879	22.95204483	16.58386951
FBgn0024319	0	0	0	0.058643227
FBgn0024320	13.21780436	14.43143006	55.05002511	46.4323668
FBgn0024321	3.575295006	16.44520873	10.5002507	8.345538817
FBgn0024326	3.300373559	7.051410421	6.873689995	6.153212114
FBgn0024329	2.420677531	2.996067515	2.167489051	1.837763481
FBgn0024330	8.557527672	32.44265627	15.553173	14.75513764
FBgn0024352	96.48212935	108.8800161	112.0088756	82.85714491
FBgn0024360	44.55636948	29.17378255	21.96397487	23.73272921
FBgn0024361	4.644217625	4.17888139	1.327319413	1.139304532
FBgn0024362	37.04445154	38.24021653	7.57632388	7.234608221
FBgn0024364	10.23225159	15.72442946	4.610581731	2.79196581
FBgn0024365	9.698462747	10.75880809	4.878423151	4.696505792
FBgn0024366	1.082668544	0.765042819	0.186843867	0.177945979
FBgn0024371	22.96632382	34.29259836	51.28299418	44.85068846
FBgn0024432	168.3594159	403.3754366	250.2431739	235.7455087
FBgn0024491	7.041155603	13.33425964	16.99603611	12.2534769
FBgn0024509	127.6325781	89.83777523	31.82472075	30.70602995
FBgn0024510	5.878394119	4.041118449	5.715490464	5.180270987
FBgn0024542	157.7468688	71.61016925	64.87942603	55.86919324
FBgn0024555	17.3199152	44.31029983	26.37644414	22.7233581
FBgn0024556	45.47667622	52.17611775	30.01510549	23.66146169
FBgn0024558	33.05857609	28.25992909	19.63300758	20.34825342
FBgn0024689	7.846011149	11.29864462	11.34462572	11.90954861
FBgn0024698	2.519655961	1.676799997	4.595881767	3.69166874
FBgn0024728	5.736889359	14.93424555	40.73004096	30.01692515
FBgn0024732	1.632802436	1.395175532	0.964293932	0.819507653
FBgn0024733	390.7527431	106.2421524	273.4473311	272.8544969
FBgn0024734	5.033108303	32.83969788	69.39676139	53.6535283
FBgn0024740	2.476658935	1.698074835	7.123412926	7.634283248
FBgn0024754	16.96389087	24.84320217	12.11298328	12.98885743
FBgn0024804	12.44433563	24.66151772	71.10752321	53.69780439
FBgn0024806	1.95628306	5.077460548	13.76583253	11.14486419
FBgn0024807	108.5835235	389.3684253	72.07915971	56.36944875
FBgn0024811	3.933010637	7.341607092	54.51190632	38.48745399
FBgn0024814	39.47412991	99.2913818	80.16661476	71.96551825
FBgn0024833	18.29123028	41.07463965	17.21348478	14.95357438
FBgn0024836	0.542651631	1.616550696	0.712047809	0.671926059
FBgn0024841	22.0768408	37.06928806	8.357894724	7.22411621
FBgn0024846	12.58472731	6.923621536	1.766366758	1.127598171
FBgn0024887	24.80335319	63.38306547	42.95856045	40.18387429
FBgn0024889	52.93324122	53.69223696	125.3156054	114.8790488
FBgn0024897	2.679733617	1.369975451	0.696717444	0.692885067
FBgn0024909	26.27219909	35.95380988	29.5605004	27.97534207
FBgn0024912	5.136446789	2.94470374	2.283653421	3.401201019
FBgn0024913	0.128962984	0.138951134	0.411277257	0.518649993
FBgn0024920	6.105973347	3.904269038	3.219891835	3.602079488
FBgn0024921	6.309269796	8.676781511	9.309032829	7.35790575
FBgn0024941	0.436509429	0.626752175	0.524031442	0.660291645
FBgn0024943	0.080231868	0.264379563	0.200660598	0.19362406
FBgn0024944	0.440139195	1.196528623	0.433924357	0.528193044
FBgn0024945	40.58853236	25.06162619	17.23625	17.16461112
FBgn0024947	14.50615386	10.88905555	6.92561395	5.607111256
FBgn0024956	9.585158157	32.37626292	13.8458409	8.882439568
FBgn0024957	7.479496458	6.843684026	3.896913312	3.70515226
FBgn0024958	24.43247211	15.30974388	20.43510053	19.28008267
FBgn0024963	17.14392099	4.72815211	9.77117582	10.43934113
FBgn0024973	24.05067211	15.96285739	13.2656426	12.63983787
FBgn0024975	6.188853684	10.6193309	7.203992178	7.826923898
FBgn0024980	25.90524921	12.73879057	16.62638146	20.35402379
FBgn0024983	17.0460724	15.10438771	7.930183615	6.531414756
FBgn0024984	0	0	0.171960505	0.153250673
FBgn0024985	8.564412862	24.64045499	3.460249665	2.830789566
FBgn0024986	37.1951558	18.98013068	6.965136543	6.811005418
FBgn0024987	7.835455325	18.4575398	9.735834118	6.511429731
FBgn0024989	2.04067367	1.827188214	1.2617644	1.283551295
FBgn0024991	6.85235653	16.43359662	13.0308374	13.60972856
FBgn0024992	49.6023665	56.01299483	40.31805659	40.98657615
FBgn0024993	20.65414012	21.91623507	9.870716157	7.701837966
FBgn0024994	2.873816886	3.691039101	2.121469039	1.354428727
FBgn0024995	6.719863638	14.82942924	11.3069285	9.607113219
FBgn0024996	37.51805494	21.38138963	14.69919871	15.10262562
FBgn0024997	0.627254844	0.775334551	0.409002356	0.409839139
FBgn0024998	22.48420384	24.08148966	6.186283895	4.098267734
FBgn0025109	32.07105485	43.80704109	26.29302605	22.48266096
FBgn0025111	213.0940651	278.2225029	478.7033774	490.3012283
FBgn0025115	139.9783202	197.1924822	350.7763648	439.1317413
FBgn0025118	0	0	0	0
FBgn0025185	5.917009849	6.562000085	5.28649757	4.297760113
FBgn0025186	5.130948855	19.77967607	10.2009366	7.730193895
FBgn0025334	0	0.978695514	0.098954992	0.355524134
FBgn0025335	20.52108804	16.38725962	18.2933245	13.66096401
FBgn0025336	15.29047669	21.29459582	21.09523905	16.87812428
FBgn0025352	22.96564995	22.01474735	21.44612171	19.37548242
FBgn0025355	0.084749311	1.153382462	2.093496278	1.36675466
FBgn0025360	42.21461304	66.63715631	54.80266224	50.37311891
FBgn0025366	50.40328797	53.19375462	42.12067696	36.02682233
FBgn0025373	36.17035335	66.88541206	89.40258552	74.15029207
FBgn0025378	100.9134705	49.42123482	52.23732053	53.5873991
FBgn0025381	56.64292003	40.88900202	41.80271805	38.88273754
FBgn0025382	3.211235297	3.075637994	2.442897735	2.589382604
FBgn0025383	0	1.520173049	0.207621941	0.294895797
FBgn0025387	11.17350653	58.36165587	79.32242687	81.14167081
FBgn0025388	35.70268607	126.0485707	74.48628529	75.0837413
FBgn0025390	1.278357196	3.735164577	0.343593708	0.317560345
FBgn0025391	0	0	0.460877613	0.545595884
FBgn0025393	0	0.8817365	0.140832571	0.69429597
FBgn0025394	17.42608924	49.91426931	7.030737919	5.157084926
FBgn0025454	11.09677805	27.18912127	0.311833591	0.378246236
FBgn0025455	42.06981125	141.384571	78.13356386	65.99805265
FBgn0025456	11.0725191	15.09858838	9.213206057	6.489573642
FBgn0025457	23.10195192	45.08507952	32.21378558	28.92151097
FBgn0025463	8.463719093	9.450062473	8.677114777	7.083022399
FBgn0025469	8.27296194	2.789450682	7.508730649	6.149825773
FBgn0025519	13.60799306	11.53158078	8.460358759	5.907289326
FBgn0025525	0.820884622	1.445916721	1.240326767	0.930067549
FBgn0025549	14.44820656	40.05084708	33.5260923	25.18096575
FBgn0025558	20.59743616	53.11876586	39.73583721	27.95627002
FBgn0025571	35.60451152	40.16056669	27.00019728	23.42697345
FBgn0025573	10.17381378	6.640392654	76.20198872	80.75467937
FBgn0025574	1.041586407	2.972728417	5.416602135	3.7992413
FBgn0025578	0	0	0	0
FBgn0025582	147.8372551	111.5282267	93.31368468	89.56318309
FBgn0025583	32.07055318	29.02609493	1.230712188	3.641900349
FBgn0025592	32.32786085	22.68305504	22.72948282	20.71325857
FBgn0025595	0.16873113	0.190797536	0.630777668	0.514841692
FBgn0025608	131.3570081	106.9306064	62.37865989	52.52712225
FBgn0025612	133.6331779	227.496482	129.5721196	133.6460925
FBgn0025613	0	0.968191354	0.402496267	0.217665135
FBgn0025615	20.22626979	20.7635412	8.665474559	7.770031203
FBgn0025616	81.43564967	56.51973145	78.28148817	93.5396891
FBgn0025620	10.60355973	11.76046326	5.584127956	5.526014058
FBgn0025621	20.25455764	12.87514144	6.836051052	6.870461042
FBgn0025624	2.854134849	4.162954702	3.048185308	3.50017905
FBgn0025625	0.226578571	0.952826715	0.774931828	0.45796968
FBgn0025626	13.04081982	13.70377528	8.504125014	5.780934877
FBgn0025627	0	0	0.524056052	0.155654104
FBgn0025628	32.36087501	21.31564728	23.75721043	23.02015431
FBgn0025629	1.261451143	3.419850826	5.053177732	5.073443197
FBgn0025630	9.037410735	7.972920897	12.62212879	12.19804176
FBgn0025631	7.721836838	16.92704414	7.379304437	6.150187634
FBgn0025632	0.089159334	0.580699748	0.600729009	0.45725335
FBgn0025633	2.55503506	5.975201719	3.289359763	3.16562475
